feature,id,X,Y
L,3346,476577.5938,3138972.12
L,3347,481482.5938,3139037.861
L,3348,480477.5938,3139007.861
L,3349,479907.5938,3138705.731
L,3350,476367.5938,3138938.417
L,3351,482412.5938,3138912.213
L,3352,477747.5938,3138895.269
L,3353,479097.5938,3138855.824
L,3354,479922.5938,3138421.935
L,3355,481287.5938,3138947.861
L,3356,476967.5938,3138728.324
L,3357,477267.5938,3138773.231
L,3358,482052.5938,3138638.046
L,3359,481212.5938,3138808.972
L,3360,482637.5938,3138857.861
L,3361,477612.5938,3138670.083
L,3362,482067.5938,3138788.417
L,3363,483747.5938,3138748.972
L,3364,477957.5938,3138814.713
L,3365,477897.5938,3138814.713
L,3366,481482.5938,3138788.417
L,3367,481752.5938,3138705.824
L,3368,480612.5938,3138797.861
L,3369,476307.5938,3138745.269
L,3370,477372.5938,3138745.269
L,3371,478917.5938,3138741.565
L,3372,479607.5938,3138518.046
L,3373,479292.5938,3138728.417
L,3374,478062.5938,3138649.528
L,3375,480927.5938,3138754.713
L,3376,476892.5938,3138507.028
L,3377,480477.5938,3138510.639
L,3378,478212.5938,3138707.861
L,3379,476457.5938,3138681.565
L,3380,476592.5938,3138621.565
L,3381,479472.5938,3138653.509
L,3382,480807.5938,3138704.157
L,3383,482517.5938,3138306.009
L,3384,481197.5938,3138272.491
L,3385,477207.5938,3138634.713
L,3386,481452.5938,3138400.083
L,3387,483027.5938,3138407.491
L,3388,481467.5938,3138591.565
L,3389,479322.5938,3138552.213
L,3390,481887.5938,3138604.62
L,3391,478677.5938,3138614.157
L,3392,481047.5938,3138584.157
L,3393,481722.5938,3138388.972
L,3394,476982.5938,3138531.565
L,3395,485202.5938,3138409.528
L,3396,480717.5938,3138379.62
L,3397,477327.5938,3137203.972
L,3398,481887.5938,3138511.009
L,3399,479007.5938,3138511.009
L,3400,478002.5938,3138494.157
L,3401,476967.5938,3138237.028
L,3402,480582.5938,3138402.12
L,3403,480852.5938,3138372.12
L,3404,476802.5938,3138451.009
L,3405,479247.5938,3138385.269
L,3406,479127.5938,3138398.417
L,3407,482217.5938,3138411.565
L,3408,480072.5938,3138315.824
L,3409,478152.5938,3138355.269
L,3410,477237.5938,3138441.565
L,3411,478602.5938,3138289.528
L,3412,476742.5938,3138289.528
L,3413,478947.5938,3138394.713
L,3414,482037.5938,3137865.083
L,3415,481902.5938,3137936.565
L,3416,479472.5938,3138304.713
L,3417,479082.5938,3137694.713
L,3418,477957.5938,3138128.324
L,3419,478932.5938,3138278.417
L,3420,479937.5938,3138238.972
L,3421,482307.5938,3138146.935
L,3422,478032.5938,3138284.157
L,3423,483027.5938,3138077.491
L,3424,476577.5938,3138118.972
L,3425,480312.5938,3138242.861
L,3426,482097.5938,3138118.972
L,3427,480537.5938,3138231.565
L,3428,481032.5938,3138068.324
L,3429,480852.5938,3138122.676
L,3430,480942.5938,3138197.861
L,3431,481407.5938,3137869.157
L,3432,481257.5938,3138167.861
L,3433,481752.5938,3138075.824
L,3434,482232.5938,3138036.38
L,3435,483522.5938,3137556.009
L,3436,481782.5938,3137927.676
L,3437,478797.5938,3138107.861
L,3438,479127.5938,3138081.565
L,3439,480087.5938,3137779.157
L,3440,480297.5938,3138015.824
L,3441,480762.5938,3138021.565
L,3442,477357.5938,3138008.417
L,3443,485157.5938,3137940.917
L,3444,479397.5938,3138047.861
L,3445,482802.5938,3138021.565
L,3446,485217.5938,3137828.324
L,3447,481077.5938,3138004.62
L,3448,482592.5938,3137646.009
L,3449,481467.5938,3137813.231
L,3450,485502.5938,3137941.009
L,3451,479322.5938,3137901.565
L,3452,478707.5938,3137897.676
L,3453,480987.5938,3137858.417
L,3454,480192.5938,3137760.917
L,3455,481197.5938,3137698.231
L,3456,477282.5938,3137882.861
L,3457,476997.5938,3137751.565
L,3458,478947.5938,3137545.083
L,3459,480222.5938,3137653.787
L,3460,485592.5938,3137807.861
L,3461,485592.5938,3137676.38
L,3462,476952.5938,3137567.676
L,3463,482967.5938,3137712.213
L,3464,480507.5938,3137725.269
L,3465,479652.5938,3137537.676
L,3466,483657.5938,3137283.972
L,3467,482982.5938,3137642.861
L,3468,479862.5938,3137629.435
L,3469,482292.5938,3137614.713
L,3470,479367.5938,3137520.917
L,3471,478707.5938,3137479.62
L,3472,483117.5938,3137462.676
L,3473,483027.5938,3137410.269
L,3474,480432.5938,3137458.972
L,3475,482577.5938,3137507.861
L,3476,482787.5938,3137286.009
L,3477,485862.5938,3137402.861
L,3478,481707.5938,3137402.861
L,3479,478617.5938,3137344.713
L,3480,478482.5938,3137252.676
L,3481,479622.5938,3137344.713
L,3482,479022.5938,3137301.565
L,3483,479262.5938,3137354.157
L,3484,480417.5938,3137115.824
L,3485,478857.5938,3137342.861
L,3486,485592.5938,3137188.972
L,3487,479142.5938,3137198.417
L,3488,478722.5938,3137277.306
L,3489,479352.5938,3137237.861
L,3490,481707.5938,3137172.12
L,3491,485022.5938,3137085.824
L,3492,478752.5938,3137164.713
L,3493,481812.5938,3137046.38
L,3494,479022.5938,3137164.713
L,3495,482217.5938,3136990.083
L,3496,482907.5938,3137187.213
L,3497,482127.5938,3137061.565
L,3498,483207.5938,3137147.861
L,3499,485652.5938,3136999.528
L,3500,479577.5938,3137104.713
L,3501,479982.5938,3136393.417
L,3502,483612.5938,3137087.861
L,3503,482472.5938,3137074.713
L,3504,483027.5938,3136941.565
L,3505,482322.5938,3136753.787
L,3506,485607.5938,3136202.12
L,3507,479307.5938,3136785.824
L,3508,483972.5938,3136795.269
L,3509,484137.5938,3136742.676
L,3510,484557.5938,3136774.713
L,3511,480132.5938,3136662.213
L,3512,480297.5938,3136645.269
L,3513,484542.5938,3136641.565
L,3514,481902.5938,3136643.509
L,3515,483732.5938,3136076.657
L,3516,482232.5938,3136664.157
L,3517,479667.5938,3136468.972
L,3518,484947.5938,3136564.713
L,3519,481782.5938,3136525.269
L,3520,482877.5938,3136512.213
L,3521,480102.5938,3136547.861
L,3522,480417.5938,3136482.12
L,3523,482157.5938,3136472.861
L,3524,484347.5938,3136425.546
L,3525,482217.5938,3136487.861
L,3526,482142.5938,3136198.602
L,3527,485022.5938,3136071.194
L,3528,480282.5938,3136461.565
L,3529,483807.5938,3136326.38
L,3530,481767.5938,3136230.639
L,3531,483087.5938,3136240.083
L,3532,484962.5938,3136358.417
L,3533,483012.5938,3136420.269
L,3534,479442.5938,3136315.269
L,3535,480207.5938,3136144.343
L,3536,484662.5938,3136191.565
L,3537,483537.5938,3136208.417
L,3538,484587.5938,3136101.565
L,3539,480012.5938,3136157.861
L,3540,484617.5938,3136020.917
L,3541,479562.5938,3136141.009
L,3542,479352.5938,3136099.435
L,3543,479922.5938,3135887.676
L,3544,485667.5938,3135960.917
L,3545,480072.5938,3136002.213
L,3546,482187.5938,3135942.12
L,3547,483267.5938,3135870.917
L,3548,483597.5938,3135961.009
L,3549,482757.5938,3135921.565
L,3550,484917.5938,3135914.157
L,3551,484647.5938,3135901.009
L,3552,479172.5938,3135775.269
L,3553,480042.5938,3135739.806
M,3554,488007.5938,3152907.028
M,3555,487392.5938,3152670.917
M,3556,487992.5938,3152161.935
M,3557,487827.5938,3152744.157
M,3558,487542.5938,3152582.861
M,3559,487857.5938,3152631.565
M,3560,487452.5938,3152173.417
M,3561,487677.5938,3151642.769
M,3562,487647.5938,3151984.435
M,3563,487512.5938,3152074.713
M,3564,487857.5938,3151080.269
M,3565,487632.5938,3151258.972
M,3566,487917.5938,3150955.269
M,3567,487722.5938,3150795.824
M,3568,487572.5938,3150471.565
M,3569,475317.5938,3148251.194
M,3570,475572.5938,3148354.713
M,3571,475692.5938,3148090.269
M,3572,474792.5938,3148090.269
M,3573,475617.5938,3148101.565
M,3574,474777.5938,3147983.324
M,3575,488892.5938,3146507.676
M,3576,488787.5938,3146216.935
M,3577,484797.5938,3144625.269
M,3578,478767.5938,3143670.917
M,3579,488052.5938,3139928.417
M,3580,487437.5938,3138564.528
M,3581,488037.5938,3138278.417
M,3582,479712.5938,3135972.12
M,3583,479457.5938,3135808.972
M,3584,479772.5938,3135771.565
N,3585,470262.5938,3157204.713
O,3586,479697.5938,3159368.417
O,3587,479907.5938,3159368.417
O,3588,480237.5938,3158382.12
O,3589,480432.5938,3158125.269
O,3590,480252.5938,3157937.861
O,3591,482112.5938,3157373.231
O,3592,481842.5938,3157514.157
O,3593,481827.5938,3157362.213
O,3594,482322.5938,3157285.269
O,3595,480027.5938,3156835.083
O,3596,479982.5938,3156326.565
O,3597,480927.5938,3149522.861
O,3598,480972.5938,3149444.157
O,3599,483087.5938,3148452.12
O,3600,482697.5938,3148369.528
O,3601,482892.5938,3148313.509
O,3602,483357.5938,3147827.861
O,3603,483207.5938,3147208.602
O,3604,483147.5938,3147514.713
O,3605,482952.5938,3147454.713
O,3606,483567.5938,3147195.824
O,3607,482562.5938,3146773.417
O,3608,483057.5938,3147124.713
O,3609,482787.5938,3147044.157
O,3610,481752.5938,3146931.565
O,3611,482802.5938,3146905.269
O,3612,482142.5938,3146854.713
O,3613,481977.5938,3146834.157
O,3614,482772.5938,3146821.009
O,3615,483147.5938,3146273.139
O,3616,482877.5938,3146398.972
O,3617,482997.5938,3146417.861
O,3618,482922.5938,3146265.824
O,3619,482997.5938,3145640.824
O,3620,484242.5938,3145406.657
O,3621,482907.5938,3145958.509
O,3622,483387.5938,3145772.676
O,3623,483117.5938,3145727.861
O,3624,483777.5938,3145545.824
O,3625,483672.5938,3145547.861
O,3626,482967.5938,3144325.917
O,3627,482862.5938,3144762.12
O,3628,482652.5938,3144314.157
O,3629,482862.5938,3144154.713
O,3630,482967.5938,3143948.417
O,3631,482607.5938,3143781.565
O,3632,484872.5938,3143785.269
O,3633,483072.5938,3143657.861
O,3634,484707.5938,3143505.917
O,3635,485067.5938,3143202.12
O,3636,486192.5938,3139446.38
O,3637,486207.5938,3139287.028
O,3638,486057.5938,3139362.213
O,3639,486132.5938,3138572.491
P,3640,479367.5938,3162388.602
P,3641,480117.5938,3162253.787
P,3642,480267.5938,3162231.565
P,3643,480327.5938,3161952.213
P,3644,480297.5938,3161807.861
P,3645,479802.5938,3161661.565
P,3646,482277.5938,3161050.083
P,3647,472842.5938,3160131.565
P,3648,473877.5938,3158901.565
P,3649,474402.5938,3158155.824
P,3650,473082.5938,3158944.713
P,3651,473862.5938,3158700.917
P,3652,473577.5938,3158777.861
P,3653,473937.5938,3158281.009
P,3654,471897.5938,3157560.639
P,3655,485502.5938,3156175.269
P,3656,485682.5938,3156081.565
P,3657,486012.5938,3154985.639
P,3658,485592.5938,3155664.898
P,3659,485322.5938,3155760.917
P,3660,485427.5938,3155841.565
P,3661,486162.5938,3155661.565
P,3662,485877.5938,3155239.157
P,3663,485322.5938,3155597.861
P,3664,484782.5938,3155451.565
P,3665,486222.5938,3155314.343
P,3666,486507.5938,3155228.046
P,3667,485172.5938,3155438.417
P,3668,485757.5938,3155310.917
P,3669,484752.5938,3155256.38
P,3670,485292.5938,3155341.009
P,3671,485502.5938,3155192.861
P,3672,484647.5938,3154980.639
P,3673,486642.5938,3154716.009
P,3674,485217.5938,3155044.713
P,3675,486552.5938,3154962.213
P,3676,485832.5938,3154964.157
P,3677,486132.5938,3154902.213
P,3678,486402.5938,3154731.194
P,3679,485487.5938,3154894.713
P,3680,485112.5938,3154918.972
P,3681,484722.5938,3154678.972
P,3682,486252.5938,3154710.917
P,3683,486057.5938,3154705.269
P,3684,484902.5938,3154583.231
P,3685,486837.5938,3154727.861
P,3686,485862.5938,3154671.565
P,3687,485427.5938,3154681.009
P,3688,486867.5938,3154560.917
P,3689,485202.5938,3154296.009
P,3690,485577.5938,3154637.861
P,3691,486537.5938,3154561.009
P,3692,485457.5938,3154151.843
P,3693,485937.5938,3154442.676
P,3694,486927.5938,3154504.713
P,3695,477882.5938,3154050.546
P,3696,487032.5938,3154390.269
P,3697,486492.5938,3154074.898
P,3698,476382.5938,3154153.787
P,3699,485697.5938,3153971.75
P,3700,485967.5938,3154058.324
P,3701,486087.5938,3153998.046
P,3702,478062.5938,3154191.565
P,3703,477342.5938,3154080.917
P,3704,485757.5938,3154131.565
P,3705,477552.5938,3154101.565
P,3706,486177.5938,3154101.565
P,3707,475932.5938,3153876.38
P,3708,485367.5938,3154034.157
P,3709,477312.5938,3153928.972
P,3710,476697.5938,3153707.491
P,3711,477567.5938,3153893.509
P,3712,477402.5938,3153480.546
P,3713,476202.5938,3153917.861
P,3714,477192.5938,3153904.713
P,3715,485307.5938,3153129.528
P,3716,476307.5938,3153795.824
P,3717,477087.5938,3153677.491
P,3718,476547.5938,3153844.713
P,3719,485697.5938,3153700.083
P,3720,475752.5938,3153493.787
P,3721,476742.5938,3153794.157
P,3722,485892.5938,3153807.306
P,3723,475902.5938,3153570.917
P,3724,484572.5938,3153638.417
P,3725,477327.5938,3153674.157
P,3726,484962.5938,3153634.713
P,3727,484977.5938,3153330.639
P,3728,485157.5938,3153377.676
P,3729,476712.5938,3153571.009
P,3730,485952.5938,3153505.269
P,3731,485502.5938,3153426.38
P,3732,486297.5938,3153437.861
P,3733,484887.5938,3153342.12
P,3734,475812.5938,3153347.861
P,3735,485067.5938,3153334.713
P,3736,485547.5938,3153199.528
P,3737,486987.5938,3152876.565
P,3738,485832.5938,3153211.009
P,3739,484797.5938,3152805.731
P,3740,486027.5938,3152991.565
P,3741,486132.5938,3152961.565
P,3742,487902.5938,3152798.324
P,3743,485562.5938,3152865.824
P,3744,485922.5938,3152858.417
P,3745,485217.5938,3152657.676
P,3746,484662.5938,3152828.417
P,3747,487527.5938,3152851.009
P,3748,486867.5938,3152768.417
P,3749,486042.5938,3152804.157
P,3750,484917.5938,3152764.713
P,3751,485052.5938,3152599.62
P,3752,485922.5938,3152556.38
P,3753,485862.5938,3152701.009
P,3754,485232.5938,3152276.565
P,3755,485322.5938,3152430.639
P,3756,485622.5938,3152597.861
P,3757,485877.5938,3152481.565
P,3758,486132.5938,3152507.861
P,3759,485607.5938,3152352.213
P,3760,485742.5938,3152401.009
P,3761,486027.5938,3152280.731
P,3762,485412.5938,3152311.009
P,3763,475887.5938,3152108.324
P,3764,486717.5938,3151644.713
P,3765,485907.5938,3152162.676
P,3766,486222.5938,3152243.509
P,3767,486282.5938,3152142.12
P,3768,475482.5938,3151961.657
P,3769,485667.5938,3152132.861
P,3770,486042.5938,3152095.269
P,3771,485772.5938,3151990.269
P,3772,486372.5938,3152010.917
P,3773,486312.5938,3151870.269
P,3774,486072.5938,3151913.509
P,3775,476187.5938,3151658.324
P,3776,485877.5938,3151782.213
P,3777,485667.5938,3151765.269
P,3778,485082.5938,3151616.935
P,3779,486282.5938,3151763.509
P,3780,486177.5938,3151615.269
P,3781,485907.5938,3151647.306
P,3782,485802.5938,3151245.454
P,3783,484917.5938,3151531.009
P,3784,476082.5938,3151504.713
P,3785,476292.5938,3151452.213
P,3786,486597.5938,3151484.157
P,3787,486897.5938,3151114.343
P,3788,474132.5938,3150628.602
P,3789,486837.5938,3150874.713
P,3790,475002.5938,3150741.565
P,3791,476007.5938,3150437.491
P,3792,486822.5938,3150520.269
P,3793,474222.5938,3150578.509
P,3794,475737.5938,3150379.528
P,3795,486177.5938,3149668.231
P,3796,487317.5938,3150094.435
P,3797,486672.5938,3150381.565
P,3798,476202.5938,3150407.861
P,3799,474582.5938,3150407.861
P,3800,485757.5938,3149711.009
P,3801,486297.5938,3150315.824
P,3802,486762.5938,3150115.083
P,3803,487242.5938,3150280.269
P,3804,486462.5938,3150351.565
P,3805,487647.5938,3150222.12
P,3806,485817.5938,3150252.213
P,3807,487107.5938,3149143.972
P,3808,475377.5938,3150122.676
P,3809,476112.5938,3150047.491
P,3810,475872.5938,3150162.213
P,3811,476397.5938,3150242.861
P,3812,476187.5938,3149978.324
P,3813,475542.5938,3150051.565
P,3814,485967.5938,3150053.509
P,3815,475122.5938,3149982.213
P,3816,487692.5938,3149878.972
P,3817,486177.5938,3150017.861
P,3818,475587.5938,3149848.972
P,3819,475947.5938,3149952.12
P,3820,486312.5938,3149974.713
P,3821,476352.5938,3149961.565
P,3822,487512.5938,3149974.713
P,3823,486027.5938,3149758.972
P,3824,487287.5938,3149599.528
P,3825,488097.5938,3149719.528
P,3826,487197.5938,3149721.565
P,3827,474567.5938,3149777.861
P,3828,487272.5938,3149791.009
P,3829,487887.5938,3149491.75
P,3830,487692.5938,3149779.806
P,3831,486267.5938,3149622.12
P,3832,474492.5938,3149605.269
P,3833,487302.5938,3149644.806
P,3834,488157.5938,3149611.009
P,3835,486087.5938,3149380.083
P,3836,488292.5938,3149464.713
P,3837,487962.5938,3149157.028
P,3838,488412.5938,3149262.213
P,3839,476397.5938,3149228.417
P,3840,488127.5938,3149172.12
P,3841,487377.5938,3149185.269
P,3842,476562.5938,3149151.565
P,3843,487542.5938,3149112.12
P,3844,476307.5938,3148980.917
P,3845,488037.5938,3148962.12
P,3846,474747.5938,3148994.157
P,3847,475437.5938,3148750.269
P,3848,475962.5938,3148922.861
P,3849,476487.5938,3148877.676
P,3850,476052.5938,3148808.417
P,3851,487527.5938,3148774.713
P,3852,487332.5938,3148681.009
P,3853,475662.5938,3148594.62
P,3854,476772.5938,3148574.157
P,3855,476127.5938,3148600.454
P,3856,476922.5938,3148531.009
P,3857,476682.5938,3148444.713
P,3858,475947.5938,3148454.157
P,3859,476067.5938,3148427.861
P,3860,476112.5938,3148273.417
P,3861,476517.5938,3148279.528
P,3862,478062.5938,3148251.565
P,3863,476232.5938,3148202.676
P,3864,475917.5938,3148231.009
P,3865,477972.5938,3147880.083
P,3866,487632.5938,3147972.12
P,3867,477642.5938,3147801.565
P,3868,487827.5938,3147424.435
P,3869,477762.5938,3147404.157
P,3870,487692.5938,3147121.009
P,3871,487122.5938,3146212.491
P,3872,487557.5938,3146131.935
P,3873,485952.5938,3146382.12
P,3874,486552.5938,3146241.565
P,3875,487407.5938,3145860.639
P,3876,487167.5938,3146014.713
P,3877,486792.5938,3145727.861
P,3878,487017.5938,3145191.565
P,3879,477102.5938,3140045.639
P,3880,481722.5938,3140507.491
P,3881,481482.5938,3140342.306
P,3882,481392.5938,3140597.861
P,3883,477432.5938,3140077.676
P,3884,483432.5938,3140082.12
P,3885,481377.5938,3140031.565
P,3886,481677.5938,3140132.861
P,3887,481482.5938,3139988.417
P,3888,477372.5938,3139954.713
P,3889,481872.5938,3139830.917
P,3890,481962.5938,3139664.157
P,3891,489237.5938,3137998.602
P,3892,480687.5938,3137859.713
P,3893,489267.5938,3138130.083
P,3894,483462.5938,3138013.787
P,3895,480942.5938,3137342.306
P,3896,480717.5938,3137528.417
P,3897,480597.5938,3137421.565
P,3898,481392.5938,3137132.306
P,3899,480732.5938,3137220.917
P,3900,480612.5938,3137147.861
P,3901,480822.5938,3136609.25
P,3902,480732.5938,3136776.38
P,3903,480552.5938,3136894.713
P,3904,483177.5938,3136464.898
P,3905,480477.5938,3136585.269
P,3906,480657.5938,3136564.713
P,3907,480507.5938,3135928.602
P,3908,480372.5938,3136101.565
